SimTime,SETUP.OUT,SETUP.BIT_GEN
2200050.025,1,0.50025000050273638
2200100,1,1
2200199.9499998,1,1
2200399.8499996,1,1
2200799.6499992,1,1
2201599.2499984,1,1
2203198.4499968,1,1
2206396.8499936,1,1
2212793.6499872,1,1
2225000,1,1
2225100,1,0
2225299.9999999,1,0
2225699.9999999,1,0
2226499.9999999,1,0
2228099.9999999,1,0
2230000,1,0
2230100,1,0
2230299.9999999,1,0
2230699.9999999,1,0
2231499.9999999,1,0
2233099.9999999,1,0
2236299.9999999,1,0
2240000,1,0
2240050.025,1,0
2240100,1,0
2240150.025,1,0
2240250.025,1,0
2240450.025,1,0
2240850.025,1,0
2241650.025,1,0
2243250.025,1,0
2246450.025,1,0
2250000,1,0
2250050.025,1,0.50025000050273638
2250100,1,1
2250150.025,1,1
2250250,0,1
2250250.025,0,1
2250450.025,0,1
2250850.025,0,1
2251650.025,0,1
2253250.025,0,1
2256450.025,0,1
2260000,0,1
2260100,0,1
2260299.9999999,0,1
2260699.9999999,0,1
2261499.9999999,0,1
2263099.9999999,0,1
2266299.9999999,0,1
2270000,0,1
2270050.025,0,1
2270100,0,1
2270150.025,0,1
2270250.025,0,1
2270450.025,0,1
2270850.025,0,1
2271650.025,0,1
2273250.025,0,1
2275000,0,1
2275100,0,0
2275299.9999999,0,0
2275699.9999999,0,0
2276499.9999999,0,0
2278099.9999999,0,0
2281299.9999999,0,0
2287699.9999999,0,0
2300000,0,0
2300050.025,0,0.50025000050273638
2300099.9999999,0,1
2300150.025,0,1
2300250,1,1
2300250.025,1,1
2300450.025,1,1
2300850.025,1,1
2301650.025,1,1
2303250.025,1,1
2306450.025,1,1
2312850.025,1,1
2325000,1,1
2325100,1,0
2325299.9999999,1,0
2325699.9999999,1,0
2326499.9999999,1,0
2328099.9999999,1,0
2331299.9999999,1,0
2337699.9999999,1,0
2340000,1,0
2340050.025,1,0
2340100,1,0
2340150.025,1,0
2340250.025,1,0
2340450.025,1,0
2340850.025,1,0
2341650.025,1,0
2343250.025,1,0
2346450.025,1,0
2350000,1,0
2350050.025,1,0.50025000050273638
2350100,1,1
2350150.025,1,1
2350250,0,1
2350250.025,0,1
2350450.025,0,1
2350850.025,0,1
2351650.025,0,1
2353250.025,0,1
2356450.025,0,1
2362850.025,0,1
2375000,0,1
2375100,0,0
2375299.9999999,0,0
2375699.9999999,0,0
2376499.9999999,0,0
2378099.9999999,0,0
2381299.9999999,0,0
2387699.9999999,0,0
2390000,0,0
2390050.025,0,0
2390099.9999999,0,0
2390150.025,0,0
2390250.025,0,0
2390450.025,0,0
2390850.025,0,0
2391650.025,0,0
2393250.025,0,0
2396450.025,0,0
2400000,0,0
2400050.025,0,0.50025000050273638
2400100,0,1
2400150.025,0,1
2400250,1,1
2400250.025,1,1
2400450.025,1,1
2400850.025,1,1
2401650.025,1,1
2403250.025,1,1
2406450.025,1,1
2410000,1,1
2410050.025,1,1
2410100,1,1
2410150.025,1,1
2410250.025,1,1
2410450.025,1,1
2410850.025,1,1
2411650.025,1,1
2413250.025,1,1
2416450.025,1,1
2422850.025,1,1
2425000,1,1
2425100,1,0
2425299.9999999,1,0
2425699.9999999,1,0
2426499.9999999,1,0
2428099.9999999,1,0
2431299.9999999,1,0
2437699.9999999,1,0
2450000,1,0
2450050.025,1,0.50025000050273638
2450100,1,1
2450150.025,1,1
2450250,0,1
2450250.025,0,1
2450450.025,0,1
2450850.025,0,1
2451650.025,0,1
2453250.025,0,1
2456450.025,0,1
2460000,0,1
2460100,0,1
2460299.9999999,0,1
2460699.9999999,0,1
2461499.9999999,0,1
2463099.9999999,0,1
2466299.9999999,0,1
2472699.9999999,0,1
2475000,0,1
2475100,0,0
2475299.9999999,0,0
2475699.9999999,0,0
2476499.9999999,0,0
2478099.9999999,0,0
2480000,0,0
2480050.025,0,0
2480100,0,0
2480150.025,0,0
2480250.025,0,0
2480450.025,0,0
2480850.025,0,0
2481650.025,0,0
2483250.025,0,0
2486450.025,0,0
2490000,0,0
2490100,0,0
2490299.9999999,0,0
2490699.9999999,0,0
2491499.9999999,0,0
2493099.9999999,0,0
2496299.9999999,0,0
2500000,0,0
2500050.025,0,0.50025000050273638
2500100,0,1
2500150.025,0,1
2500250,1,1
2500250.025,1,1
2500450.025,1,1
2500850.025,1,1
2501650.025,1,1
2503250.025,1,1
2506450.025,1,1
2512850.025,1,1
2525000,1,1
2525100,1,0
2525299.9999999,1,0
2525699.9999999,1,0
2526499.9999999,1,0
2528099.9999999,1,0
2531299.9999999,1,0
2537699.9999999,1,0
2550000,1,0
2550050.025,1,0.50025000050273638
2550100,1,1
2550150.025,1,1
2550250,0,1
2550250.025,0,1
2550450.025,0,1
2550850.025,0,1
2551650.025,0,1
2553250.025,0,1
2556450.025,0,1
2562850.025,0,1
2570000,0,1
2570100,0,1
2570299.9999999,0,1
2570699.9999999,0,1
2571499.9999999,0,1
2573099.9999999,0,1
2575000,0,1
2575100,0,0
2575299.9999999,0,0
2575699.9999999,0,0
2576499.9999999,0,0
2578099.9999999,0,0
2580000,0,0
2580050.025,0,0
2580100,0,0
2580150.025,0,0
2580250.025,0,0
2580450.025,0,0
2580850.025,0,0
2581650.025,0,0
2583250.025,0,0
2586450.025,0,0
2592850.025,0,0
2600000,0,0
2600050.025,0,0.50025000050273638
2600100,0,1
2600150.025,0,1
2600250,1,1
2600250.025,1,1
2600450.025,1,1
2600850.025,1,1
2601650.025,1,1
2603250.025,1,1
2606450.025,1,1
2612850.025,1,1
2625000,1,1
2625100,1,0
2625299.9999999,1,0
2625699.9999999,1,0
2626499.9999999,1,0
2628099.9999999,1,0
2630000,1,0
2630100,1,0
2630299.9999999,1,0
2630699.9999999,1,0
2631499.9999999,1,0
2633099.9999999,1,0
2636299.9999999,1,0
2642699.9999999,1,0
2650000,1,0
2650050.025,1,0.50025000050273638
2650100,1,1
2650199.9499998,1,1
2650399.8499996,1,1
2650799.6499992,1,1
2651599.2499984,1,1
2653198.4499968,1,1
2656396.8499936,1,1
2660000,1,1
2660050.025,1,1
2660100,1,1
2660150.025,1,1
2660250.025,1,1
2660450.025,1,1
2660850.025,1,1
2661650.025,1,1
2663250.025,1,1
2666450.025,1,1
2672850.025,1,1
2675000,1,1
2675100,1,0
2675299.9999999,1,0
2675699.9999999,1,0
2676499.9999999,1,0
2678099.9999999,1,0
2680000,1,0
2680100,1,0
2680299.9999999,1,0
2680699.9999999,1,0
2681499.9999999,1,0
2683099.9999999,1,0
2686299.9999999,1,0
2690000,1,0
2690050.025,1,0
2690100,1,0
2690150.025,1,0
2690250.025,1,0
2690450.025,1,0
2690850.025,1,0
2691650.025,1,0
2693250.025,1,0
2696450.025,1,0
2700000,1,0
2700050.025,1,0.50025000050273638
2700100,1,1
2700199.9499998,1,1
2700399.8499996,1,1
2700799.6499992,1,1
2701599.2499984,1,1
2703198.4499968,1,1
2706396.8499936,1,1
2712793.6499872,1,1
2725000,1,1
2725100,1,0
2725299.9999999,1,0
2725699.9999999,1,0
2726499.9999999,1,0
2728099.9999999,1,0
2730000,1,0
2730100,1,0
2730299.9999999,1,0
2730699.9999999,1,0
2731499.9999999,1,0
2733099.9999999,1,0
2736299.9999999,1,0
2740000,1,0
2740050.025,1,0
2740100,1,0
2740150.025,1,0
2740250.025,1,0
2740450.025,1,0
2740850.025,1,0
2741650.025,1,0
2743250.025,1,0
2746450.025,1,0
2750000,1,0
2750050.025,1,0.50025000050273638
2750100,1,1
2750150.025,1,1
2750250,0,1
2750250.025,0,1
2750450.025,0,1
2750850.025,0,1
2751650.025,0,1
2753250.025,0,1
2756450.025,0,1
2762850.025,0,1
2775000,0,1
2775100,0,0
2775299.9999999,0,0
2775699.9999999,0,0
2776499.9999999,0,0
2778099.9999999,0,0
2780000,0,0
2780050.025,0,0
2780100,0,0
2780150.025,0,0
2780250.025,0,0
2780450.025,0,0
2780850.025,0,0
2781650.025,0,0
2783250.025,0,0
2786450.025,0,0
2792850.025,0,0
2800000,0,0
2800050.025,0,0.50025000050273638
2800100,0,1
2800150.025,0,1
2800250,1,1
2800250.025,1,1
2800450.025,1,1
2800850.025,1,1
2801650.025,1,1
2803250.025,1,1
2806450.025,1,1
2812850.025,1,1
2820000,1,1
2820100,1,1
2820299.9999999,1,1
2820699.9999999,1,1
2821499.9999999,1,1
2823099.9999999,1,1
2825000,1,1
2825100,1,0
2825299.9999999,1,0
2825699.9999999,1,0
2826499.9999999,1,0
2828099.9999999,1,0
2830000,1,0
2830050.025,1,0
2830100,1,0
2830150.025,1,0
2830250.025,1,0
2830450.025,1,0
2830850.025,1,0
2831650.025,1,0
2833250.025,1,0
2836450.025,1,0
2840000,1,0
2840100,1,0
2840299.9999999,1,0
2840699.9999999,1,0
2841499.9999999,1,0
2843099.9999999,1,0
2846299.9999999,1,0
2850000,1,0
2850050.025,1,0.50025000050273638
2850100,1,1
2850150.025,1,1
2850250,0,1
2850250.025,0,1
2850450.025,0,1
2850850.025,0,1
2851650.025,0,1
2853250.025,0,1
2856450.025,0,1
2862850.025,0,1
2875000,0,1
2875100,0,0
2875300,0,0
2875699.9999999,0,0
2876499.9999999,0,0
2878099.9999999,0,0
2880000,0,0
2880050.025,0,0
2880100,0,0
2880150.025,0,0
2880250.025,0,0
2880450.025,0,0
2880850.025,0,0
2881650.025,0,0
2883250.025,0,0
2886450.025,0,0
2892850.025,0,0
2900000,0,0
2900050.025,0,0.50025000050273638
2900100,0,1
2900150.025,0,1
2900250,1,1
2900250.025,1,1
2900450.025,1,1
2900850.025,1,1
2901650.025,1,1
2903250.025,1,1
2906450.025,1,1
2912850.025,1,1
2920000,1,1
2920050.025,1,1
2920100,1,1
2920150.025,1,1
2920250.025,1,1
2920450.025,1,1
2920850.025,1,1
2921650.025,1,1
2923250.025,1,1
2925000,1,1
2925100,1,0
2925299.9999999,1,0
2925699.9999999,1,0
2926499.9999999,1,0
2928099.9999999,1,0
2930000,1,0
2930100,1,0
2930299.9999999,1,0
2930699.9999999,1,0
2931499.9999999,1,0
2933099.9999999,1,0
2936299.9999999,1,0
2940000,1,0
2940050.025,1,0
2940100,1,0
2940150.025,1,0
2940250.025,1,0
2940450.025,1,0
2940850.025,1,0
2941650.025,1,0
2943250.025,1,0
2946450.025,1,0
2950000,1,0
2950050.025,1,0.50025000050273638
2950100,1,1
2950199.9499998,1,1
2950399.8499996,1,1
2950799.6499992,1,1
2951599.2499984,1,1
2953198.4499968,1,1
2956396.8499936,1,1
2960000,1,1
2960100,1,1
2960299.9999999,1,1
2960699.9999999,1,1
2961499.9999999,1,1
2963099.9999999,1,1
2966299.9999999,1,1
2972699.9999999,1,1
2975000,1,1
2975100,1,0
2975299.9999999,1,0
2975699.9999999,1,0
2976499.9999999,1,0
2978099.9999999,1,0
2981299.9999999,1,0
2987699.9999999,1,0
2990000,1,0
2990050.025,1,0
2990100,1,0
2990150.025,1,0
2990250.025,1,0
2990450.025,1,0
2990850.025,1,0
2991650.025,1,0
2993250.025,1,0
2996450.025,1,0
3000000,1,0
3000050.025,1,0.50025000050273638
3000100,1,1
3000150.025,1,1
3000250,0,1
3000250.025,0,1
3000450.025,0,1
3000850.025,0,1
3001650.025,0,1
3003250.025,0,1
3006450.025,0,1
3010000,0,1
3010100,0,1
3010299.9999999,0,1
3010699.9999999,0,1
3011499.9999999,0,1
3013099.9999999,0,1
3016299.9999999,0,1
3022699.9999999,0,1
3025000,0,1
3025100,0,0
3025299.9999999,0,0
3025699.9999999,0,0
3026499.9999999,0,0
3028099.9999999,0,0
3031299.9999999,0,0
3037699.9999999,0,0
3050000,0,0
3050050.025,0,0.50025000050273638
3050100,0,1
3050150.025,0,1
3050250.025,0,1
3050450.025,0,1
3050850.025,0,1
3051650.025,0,1
3053250.025,0,1
3056450.025,0,1
3060000,0,1
3060100,0,1
3060299.9999999,0,1
3060699.9999999,0,1
3061499.9999999,0,1
3063099.9999999,0,1
3066299.9999999,0,1
3072699.9999999,0,1
3075000,0,1
3075100,0,0
3075299.9999999,0,0
3075699.9999999,0,0
3076499.9999999,0,0
3078099.9999999,0,0
3081299.9999999,0,0
3087699.9999999,0,0
3100000,0,0
3100050.025,0,0.50025000050273638
3100100,0,1
3100150.025,0,1
3100250,1,1
3100250.025,1,1
3100450.025,1,1
3100850.025,1,1
3101650.025,1,1
3103250.025,1,1
3106450.025,1,1
3110000,1,1
3110100,1,1
3110299.9999999,1,1
3110699.9999999,1,1
3111499.9999999,1,1
3113099.9999999,1,1
3116299.9999999,1,1
3120000,1,1
3120050.025,1,1
3120100,1,1
3120150.025,1,1
3120250.025,1,1
3120450.025,1,1
3120850.025,1,1
3121650.025,1,1
3123250.025,1,1
3125000,1,1
3125100,1,0
3125299.9999999,1,0
3125699.9999999,1,0
3126499.9999999,1,0
3128099.9999999,1,0
3131299.9999999,1,0
3137699.9999999,1,0
3140000,1,0
3140100,1,0
3140300,1,0
3140699.9999999,1,0
3141499.9999999,1,0
3143099.9999999,1,0
3146299.9999999,1,0
3150000,1,0
3150050.025,1,0.50025000050273638
3150100,1,1
3150150.025,1,1
3150250.025,1,1
3150450.025,1,1
3150850.025,1,1
3151650.025,1,1
3153250.025,1,1
3156450.025,1,1
3162850.025,1,1
3170000,1,1
3170100,1,1
3170299.9999999,1,1
3170699.9999999,1,1
3171499.9999999,1,1
3173099.9999999,1,1
3175000,1,1
3175100,1,0
3175299.9999999,1,0
3175699.9999999,1,0
3176499.9999999,1,0
3178099.9999999,1,0
3180000,1,0
3180050.025,1,0
3180100,1,0
3180150.025,1,0
3180250.025,1,0
3180450.025,1,0
3180850.025,1,0
3181650.025,1,0
3183250.025,1,0
3186450.025,1,0
3192850.025,1,0
3200000,1,0
3200050.025,1,0.50025000050273638
3200100,1,1
3200199.9499998,1,1
3200399.8499996,1,1
3200799.6499992,1,1
3201599.2499984,1,1
3203198.4499968,1,1
3206396.8499936,1,1
3212793.6499872,1,1
3220000,1,1
3220100,1,1
3220299.9999999,1,1
3220699.9999999,1,1
3221499.9999999,1,1
3223099.9999999,1,1
3225000,1,1
3225100,1,0
3225299.9999999,1,0
3225699.9999999,1,0
3226499.9999999,1,0
3228099.9999999,1,0
3231299.9999999,1,0
3237699.9999999,1,0
3250000,1,0
3250050.025,1,0.50025000050273638
3250100,1,1
3250150.025,1,1
3250250.025,1,1
3250450.025,1,1
3250850.025,1,1
3251650.025,1,1
3253250.025,1,1
3256450.025,1,1
3260000,1,1
3260100,1,1
3260299.9999999,1,1
3260699.9999999,1,1
3261499.9999999,1,1
3263099.9999999,1,1
3266299.9999999,1,1
3272699.9999999,1,1
3275000,1,1
3275100,1,0
3275299.9999999,1,0
3275699.9999999,1,0
3276499.9999999,1,0
3278099.9999999,1,0
3281299.9999999,1,0
3287699.9999999,1,0
3290000,1,0
3290050.025,1,0
3290100,1,0
3290150.025,1,0
3290250.025,1,0
3290450.025,1,0
3290850.025,1,0
3291650.025,1,0
3293250.025,1,0
3296450.025,1,0
3300000,1,0
3300050.025,1,0.50025000050273638
3300100,1,1
3300199.9499998,1,1
3300399.8499996,1,1
3300799.6499992,1,1
3301599.2499984,1,1
3303198.4499968,1,1
3306396.8499936,1,1
3310000,1,1
3310100,1,1
3310299.9999999,1,1
3310699.9999999,1,1
3311499.9999999,1,1
3313099.9999999,1,1
3316299.9999999,1,1
3322699.9999999,1,1
3325000,1,1
3325100,1,0
3325299.9999999,1,0
3325699.9999999,1,0
3326499.9999999,1,0
3328099.9999999,1,0
3331299.9999999,1,0
3337699.9999999,1,0
3340000,1,0
3340050.025,1,0
3340100,1,0
3340150.025,1,0
3340250.025,1,0
3340450.025,1,0
3340850.025,1,0
3341650.025,1,0
3343250.025,1,0
3346450.025,1,0
3350000,1,0
3350050.025,1,0.50025000050273638
3350100,1,1
3350150.025,1,1
3350250,0,1
3350250.025,0,1
3350450.025,0,1
3350850.025,0,1
3351650.025,0,1
3353250.025,0,1
3356450.025,0,1
3362850.025,0,1
3370000,0,1
3370100,0,1
3370299.9999999,0,1
3370699.9999999,0,1
3371499.9999999,0,1
3373099.9999999,0,1
3375000,0,1
3375100,0,0
3375299.9999999,0,0
3375699.9999999,0,0
3376499.9999999,0,0
3378099.9999999,0,0
3381299.9999999,0,0
3387699.9999999,0,0
3390000,0,0
3390050.025,0,0
3390100,0,0
3390150.025,0,0
3390250.025,0,0
3390450.025,0,0
3390850.025,0,0
3391650.025,0,0
3393250.025,0,0
3396450.025,0,0
3400000,0,0
3400050.025,0,0.50025000050273638
3400100,0,1
3400150.025,0,1
3400250,1,1
3400250.025,1,1
3400450.025,1,1
3400850.025,1,1
3401650.025,1,1
3403250.025,1,1
3406450.025,1,1
3412850.025,1,1
3420000,1,1
3420100,1,1
3420299.9999999,1,1
3420699.9999999,1,1
3421499.9999999,1,1
3423099.9999999,1,1
3425000,1,1
3425100,1,0
3425299.9999999,1,0
3425699.9999999,1,0
3426499.9999999,1,0
3428099.9999999,1,0
3430000,1,0
3430050.025,1,0
3430100,1,0
3430150.025,1,0
3430250.025,1,0
3430450.025,1,0
3430850.025,1,0
3431650.025,1,0
3433250.025,1,0
3436450.025,1,0
3442850.025,1,0
3450000,1,0
3450050.025,1,0.50025000050273638
3450100,1,1
3450150.025,1,1
3450250,0,1
3450250.025,0,1
3450450.025,0,1
3450850.025,0,1
3451650.025,0,1
3453250.025,0,1
3456450.025,0,1
3462850.025,0,1
3470000,0,1
3470050.025,0,1
3470100,0,1
3470150.025,0,1
3470250.025,0,1
3470450.025,0,1
3470850.025,0,1
3471650.025,0,1
3473250.025,0,1
3475000,0,1
3475100,0,0
3475299.9999999,0,0
3475699.9999999,0,0
3476499.9999999,0,0
3478099.9999999,0,0
3480000,0,0
3480100,0,0
3480299.9999999,0,0
3480699.9999999,0,0
3481499.9999999,0,0
3483099.9999999,0,0
3486299.9999999,0,0
3492699.9999999,0,0
3500000,0,0
3500050.025,0,0.50025000050273638
3500100,0,1
3500150.025,0,1
3500250,1,1
3500250.025,1,1
3500450.025,1,1
3500850.025,1,1
3501650.025,1,1
3503250.025,1,1
3506450.025,1,1
3510000,1,1
3510100,1,1
3510299.9999999,1,1
3510699.9999999,1,1
3511499.9999999,1,1
3513099.9999999,1,1
3516299.9999999,1,1
3522699.9999999,1,1
3525000,1,1
3525100,1,0
3525299.9999999,1,0
3525699.9999999,1,0
3526499.9999999,1,0
3528099.9999999,1,0
3530000,1,0
3530050.025,1,0
3530100,1,0
3530150.025,1,0
3530250.025,1,0
3530450.025,1,0
3530850.025,1,0
3531650.025,1,0
3533250.025,1,0
3536450.025,1,0
3542850.025,1,0
3550000,1,0
3550050.025,1,0.50025000050273638
3550100,1,1
3550199.9499998,1,1
3550399.8499996,1,1
3550799.6499992,1,1
3551599.2499984,1,1
3553198.4499968,1,1
3556396.8499936,1,1
3560000,1,1
3560050.025,1,1
3560100,1,1
3560150.025,1,1
3560250.025,1,1
3560450.025,1,1
3560850.025,1,1
3561650.025,1,1
3563250.025,1,1
3566450.025,1,1
3572850.025,1,1
3575000,1,1
3575100,1,0
3575299.9999999,1,0
3575699.9999999,1,0
3576499.9999999,1,0
3578099.9999999,1,0
3580000,1,0
3580100,1,0
3580300,1,0
3580699.9999999,1,0
3581499.9999999,1,0
3583099.9999999,1,0
3586299.9999999,1,0
3590000,1,0
3590050.025,1,0
3590100,1,0
3590150.025,1,0
3590250.025,1,0
3590450.025,1,0
3590850.025,1,0
3591650.025,1,0
3593250.025,1,0
3596450.025,1,0
3600000,1,0
3600050.025,1,0.50025000050273638
3600100,1,1
3600199.9499998,1,1
3600399.8499996,1,1
3600799.6499992,1,1
3601599.2499984,1,1
3603198.4499968,1,1
3606396.8499936,1,1
3612793.6499872,1,1
3625000,1,1
3625100,1,0
3625300,1,0
3625699.9999999,1,0
3626499.9999999,1,0
3628099.9999999,1,0
3631299.9999999,1,0
3637699.9999999,1,0
3650000,1,0
3650050.025,1,0.50025000050273638
3650100,1,1
3650150.025,1,1
3650250.025,1,1
3650450.025,1,1
3650850.025,1,1
3651650.025,1,1
3653250.025,1,1
3656450.025,1,1
3662850.025,1,1
3670000,1,1
3670100,1,1
3670300,1,1
3670699.9999999,1,1
3671499.9999999,1,1
3673099.9999999,1,1
3675000,1,1
3675100,1,0
3675300,1,0
3675699.9999999,1,0
3676499.9999999,1,0
3678099.9999999,1,0
3680000,1,0
3680050.025,1,0
3680100,1,0
3680150.025,1,0
3680250.025,1,0
3680450.025,1,0
3680850.025,1,0
3681650.025,1,0
3683250.025,1,0
3686450.025,1,0
3690000,1,0
3690100,1,0
3690300,1,0
3690699.9999999,1,0
3691499.9999999,1,0
3693099.9999999,1,0
3696299.9999999,1,0
3700000,1,0
3700050.025,1,0.50025000050273638
3700100,1,1
3700199.9499998,1,1
3700399.8499996,1,1
3700799.6499992,1,1
3701599.2499984,1,1
3703198.4499968,1,1
3706396.8499936,1,1
3710000,1,1
3710050.025,1,1
3710100,1,1
3710150.025,1,1
3710250.025,1,1
3710450.025,1,1
3710850.025,1,1
3711650.025,1,1
3713250.025,1,1
3716450.025,1,1
3722850.025,1,1
3725000,1,1
3725100,1,0
3725300,1,0
3725699.9999999,1,0
3726499.9999999,1,0
3728099.9999999,1,0
3731299.9999999,1,0
3737699.9999999,1,0
3740000,1,0
3740100,1,0
3740299.9999999,1,0
3740699.9999999,1,0
3741499.9999999,1,0
3743099.9999999,1,0
3746299.9999999,1,0
3750000,1,0
3750050.025,1,0.50025000050273638
3750100,1,1
3750150.025,1,1
3750250,0,1
3750250.025,0,1
3750450.025,0,1
3750850.025,0,1
3751650.025,0,1
3753250.025,0,1
3756450.025,0,1
3760000,0,1
3760050.025,0,1
3760100,0,1
3760150.025,0,1
3760250.025,0,1
3760450.025,0,1
3760850.025,0,1
3761650.025,0,1
3763250.025,0,1
3766450.025,0,1
3772850.025,0,1
3775000,0,1
3775100,0,0
3775300,0,0
3775699.9999999,0,0
3776499.9999999,0,0
3778099.9999999,0,0
3781299.9999999,0,0
3787699.9999999,0,0
3790000,0,0
3790100,0,0
3790299.9999999,0,0
3790699.9999999,0,0
3791499.9999999,0,0
3793099.9999999,0,0
3796299.9999999,0,0
3800000,0,0
3800050.025,0,0.50025000050273638
3800100,0,1
3800150.025,0,1
3800250,1,1
3800250.025,1,1
3800450.025,1,1
3800850.025,1,1
3801650.025,1,1
3803250.025,1,1
3806450.025,1,1
3812850.025,1,1
3820000,1,1
3820050.025,1,1
3820100,1,1
3820150.025,1,1
3820250.025,1,1
3820450.025,1,1
3820850.025,1,1
3821650.025,1,1
3823250.025,1,1
3825000,1,1
3825100,1,0
3825300,1,0
3825700,1,0
3826500,1,0
3828100,1,0
3831300,1,0
3837700,1,0
3840000,1,0
3840100,1,0
3840300,1,0
3840700,1,0
3841500,1,0
3843100,1,0
3846300,1,0
3850000,1,0
3850050.025,1,0.50025000050273638
3850100,1,1
3850150.025,1,1
3850250,0,1
3850250.025,0,1
3850450.025,0,1
3850850.025,0,1
3851650.025,0,1
3853250.025,0,1
3856450.025,0,1
3862850.025,0,1
3870000,0,1
3870050.025,0,1
3870100,0,1
3870150.025,0,1
3870250.025,0,1
3870450.025,0,1
3870850.025,0,1
3871650.025,0,1
3873250.025,0,1
3875000,0,1
3875100,0,0
3875300,0,0
3875700,0,0
3876500,0,0
3878100,0,0
3880000,0,0
3880100,0,0
3880300,0,0
3880700,0,0
3881500,0,0
3883100,0,0
3886300,0,0
3892700,0,0
3900000,0,0
3900050.025,0,0.50025000050273638
3900100,0,1
3900150.025,0,1
3900250,1,1
3900250.025,1,1
3900450.025,1,1
3900850.025,1,1
3901650.025,1,1
3903250.025,1,1
3906450.025,1,1
3910000,1,1
3910050.025,1,1
3910100,1,1
3910150.025,1,1
3910250.025,1,1
3910450.025,1,1
3910850.025,1,1
3911650.025,1,1
3913250.025,1,1
3916450.025,1,1
3920000,1,1
3920100,1,1
3920300,1,1
3920700,1,1
3921500,1,1
3923100,1,1
3925000,1,1
3925100,1,0
3925300,1,0
3925700,1,0
3926500,1,0
3928100,1,0
3930000,1,0
3930050.025,1,0
3930100,1,0
3930150.025,1,0
3930250.025,1,0
3930450.025,1,0
3930850.025,1,0
3931650.025,1,0
3933250.025,1,0
3936450.025,1,0
3940000,1,0
3940100,1,0
3940300,1,0
3940700,1,0
3941500,1,0
3943100,1,0
3946300,1,0
3950000,1,0
3950050.025,1,0.50025000050273638
3950100,1,1
3950150.025,1,1
3950250.025,1,1
3950450.025,1,1
3950850.025,1,1
3951650.025,1,1
3953250.025,1,1
3956450.025,1,1
3960000,1,1
3960100,1,1
3960300,1,1
3960700,1,1
3961500,1,1
3963100,1,1
3966300,1,1
3970000,1,1
3970050.025,1,1
3970100,1,1
3970150.025,1,1
3970250.025,1,1
3970450.025,1,1
3970850.025,1,1
3971650.025,1,1
3973250.025,1,1
3975000,1,1
3975100,1,0
3975300,1,0
3975700,1,0
3976500,1,0
3978100,1,0
3980000,1,0
3980100,1,0
3980300,1,0
3980700,1,0
3981500,1,0
3983100,1,0
3986300,1,0
3990000,1,0
3990050.025,1,0
3990100,1,0
3990150.025,1,0
3990250.025,1,0
3990450.025,1,0
3990850.025,1,0
3991650.025,1,0
3993250.025,1,0
3996450.025,1,0
4000000,1,0
4000050.025,1,0.50025000050273638
4000100,1,1
4000150.025,1,1
4000250,0,1
4000250.025,0,1
4000450.025,0,1
4000850.025,0,1
4001650.025,0,1
4003250.025,0,1
4006450.025,0,1
4010000,0,1
4010100,0,1
4010300,0,1
4010700,0,1
4011500,0,1
4013100,0,1
4016300,0,1
4020000,0,1
4020050.025,0,1
4020100,0,1
4020150.025,0,1
4020250.025,0,1
4020450.025,0,1
4020850.025,0,1
4021650.025,0,1
4023250.025,0,1
4025000,0,1
4025100,0,0
4025300,0,0
4025700,0,0
4026500,0,0
4028100,0,0
4030000,0,0
4030100,0,0
4030300,0,0
4030700,0,0
4031500,0,0
4033100,0,0
4036300,0,0
4042700,0,0
4050000,0,0
4050050.025,0,0.50025000050273638
4050100,0,1
4050150.025,0,1
4050250,1,1
4050250.025,1,1
4050450.025,1,1
4050850.025,1,1
4051650.025,1,1
4053250.025,1,1
4056450.025,1,1
4060000,1,1
4060050.025,1,1
4060100,1,1
4060150.025,1,1
4060250.025,1,1
4060450.025,1,1
4060850.025,1,1
4061650.025,1,1
4063250.025,1,1
4066450.025,1,1
4070000,1,1
4070100,1,1
4070300,1,1
4070700,1,1
4071500,1,1
4073100,1,1
4075000,1,1
4075100,1,0
4075300,1,0
4075700,1,0
4076500,1,0
4078100,1,0
4081300,1,0
4087700,1,0
4090000,1,0
4090050.025,1,0
4090100,1,0
4090150.025,1,0
4090250.025,1,0
4090450.025,1,0
4090850.025,1,0
4091650.025,1,0
4093250.025,1,0
4096450.025,1,0
4100000,1,0
4100050.025,1,0.50025000050273638
4100100,1,1
4100199.9499999,1,1
4100399.8499996,1,1
4100799.6499992,1,1
4101599.2499984,1,1
4103198.4499968,1,1
4106396.8499936,1,1
4112793.6499872,1,1
4125000,1,1
4125100,1,0
4125300,1,0
4125700,1,0
4126500,1,0
4128100,1,0
4131300,1,0
4137700,1,0
4140000,1,0
4140100,1,0
4140300,1,0
4140700,1,0
4141500,1,0
4143100,1,0
4146300,1,0
4150000,1,0
4150050.025,1,0.50025000050273638
4150100,1,1
4150199.9499999,1,1
4150399.8499996,1,1
4150799.6499992,1,1
4151599.2499984,1,1
4153198.4499968,1,1
4156396.8499936,1,1
4162793.6499872,1,1
4170000,1,1
4170050.025,1,1
4170100,1,1
4170150.025,1,1
4170250.025,1,1
4170450.025,1,1
4170850.025,1,1
4171650.025,1,1
4173250.025,1,1
4175000,1,1
4175100,1,0
4175300,1,0
4175700,1,0
4176500,1,0
4178100,1,0
4181300,1,0
4187700,1,0
4200000,1,0
